SEC_ID|NCT_ID|SECONDARY_ID
73776|NCT01573728|R24MH080827
73777|NCT01573754|R01FD002604
73778|NCT01573754|UTMB, 02-435
73779|NCT01573780|NCI-2012-00202
73780|NCT01573793|1R01HD068478-01A1
73781|NCT01573845|1R01HD065888
73782|NCT01574001|UMO-2011/01/B/NZ7/05402
73783|NCT01574014|32003B_124947
73784|NCT01574014|2008DR2002
73785|NCT02112981|2013-005353-67
73786|NCT02112994|2011-004287-30
73787|NCT02113020|U1111-1152-9381
73788|NCT02113150|Zaslidem
73789|NCT02113202|2013-002490-22
73790|NCT02113215|1R01AG033761-01A1
73791|NCT02113228|CAAE: 12271713.3.0000.5440
73792|NCT02113267|2012-005842-39
73793|NCT02113293|2013-005423-16
73794|NCT02113332|2012-001941-42
73795|NCT02113371|U19OH010154-01
73217|NCT01675154|FD-R-003940
73218|NCT01675219|2012-000559-15
73219|NCT01675245|26866138MMY4031
73220|NCT01675245|VEL-CHN-MA-01
73221|NCT01675310|INPer (Mexico)
73222|NCT01675583|5R44HL059807-06
73223|NCT01675726|2012-02
73224|NCT01675817|16949E
73225|NCT01607281|USGIJV062012
73226|NCT01607307|UMIN000007975
73515|NCT01558778|NCI-2011-02354
73516|NCT01558856|2012-A00185-38
73517|NCT01558882|2012-A00253-40
73518|NCT01558921|2010-023957-12
73519|NCT01558934|1U01DA030916-01
73520|NCT01558973|2P50-DA16556-08
73521|NCT01559116|2011-004710-42
73522|NCT01559129|2010-023047-15
73523|NCT01559155|2012-A00180-43
73524|NCT01559168|2011-A01705-36
73525|NCT01559194|OSU 0372
73526|NCT01559207|2011-A01634-37
73527|NCT01559272|R092670PSY1005
73528|NCT01559272|2007-003581-17
73529|NCT01559428|TOP grant No. 91208006
73530|NCT01559701|B4501007
73531|NCT01559805|R01MH097651
74329|NCT01561430|2011-005217-37
74330|NCT01561456|2011-002007-15
74331|NCT01561547|CIHR-NSHRF-Mayday RPP 2446
74332|NCT01561599|2010-019243-19
74333|NCT01561599|2R44DK078455-02
74334|NCT01561612|R01HD050758
74335|NCT01561612|FOOD-DT-2005-007036
74336|NCT01561612|G0600705
74337|NCT01561612|K24HD069408
74338|NCT01561612|MOP-53155
74339|NCT01561755|HS#: 11-02029
74340|NCT01561898|JNS007ER-JPN-S32
74341|NCT01561989|NCI-2011-03232
74342|NCT01562028|2011-004481-15
74343|NCT01562028|MO27911
74344|NCT01562132|R21NS077858-01
74345|NCT01652482|2011-005547-27
74346|NCT01652573|R21AR061818
73259|NCT01649544|2011-A00275-36
73260|NCT01649609|WS2036051
73261|NCT01649635|U1111-1123-9025
73262|NCT01649674|2011-000587-10
73263|NCT01649713|2012-002379-32
73264|NCT01649791|NCI-2009-01327
73265|NCT01614860|KL2RR025740
73266|NCT01614951|2011-006290-25
73267|NCT01614951|4141
73937|NCT01615770|RO1-DA017441
73938|NCT01615874|2009-010108-27
73939|NCT01615939|STU00058306
73940|NCT01615952|Northwestern University
73941|NCT01616017|R44HL061994
73942|NCT01616043|B67020108965
73943|NCT01616056|NCI-2012-00862
73944|NCT01616056|2617.00
73945|NCT02155205|LX1606.105
73946|NCT02155296|1R01HD072235-01
73947|NCT02155335|2014-000656-29
73948|NCT02155439|2013-004512-22
73949|NCT02155504|2013-005018-36
73950|NCT02155582|2013-004746-42
73951|NCT02155647|2014-000445-79
73952|NCT02155699|1R21MH103231-01A1
73953|NCT02155725|2013-002484-26
73954|NCT02155764|11-13
73955|NCT02155777|1R21CA178571-01
73956|NCT02155881|U1111-1152-9472
73957|NCT02155933|U54HD028934-18
73958|NCT02155985|UM1AI068636
73959|NCT02156011|EA4/069/06
73960|NCT02156089|14-AA-0120
73961|NCT02156102|14-HG-0125
73962|NCT02156115|14-H-0127
74251|NCT02108912|AHA Award #14CRP18500016
73796|NCT02113397|CTBM100DUS02T
73797|NCT02113657|NCI-2014-01205
73798|NCT02113657|SUC2CR-AACR-DT10
73799|NCT02113722|Version 1 dated 12 March 2014
73800|NCT02113800|CRAD001KDE55T
73801|NCT02113800|2012-004550-28
73802|NCT02113917|AOM 10219
74283|NCT02154490|S1400A
74284|NCT02154490|S1400C
74285|NCT02154490|S1400D
74286|NCT02154490|S1400B
74287|NCT02154490|S1400
74288|NCT02154490|S1400
74289|NCT02154490|U10CA180888
74290|NCT02154490|Lung-MAP
74291|NCT02154568|W81XWH-09-2-0027
74292|NCT02154633|Nurse Faculty Scholar 68039
74293|NCT02154646|H9H-JE-JBAO
74294|NCT02154841|10/H0203/74
74295|NCT02154854|2011-003184-29
74296|NCT02154880|1R01HL120398-01A0
74297|NCT02154984|NCI-2014-01094
74298|NCT02154984|STU00091568
74299|NCT02154984|NU 13CC12
74300|NCT02154984|P30CA060553
74301|NCT02155049|Thyroid eye disease
74302|NCT02155114|EKNZ 2014-053
76562|NCT01892787|2013-001103-36
76563|NCT01892787|13/ES/0050
76564|NCT01892930|NCI-2013-01201
76565|NCT01892930|P30CA016056
76566|NCT01892969|1R01HL114484-01A1
76567|NCT01893021|1R25TW009340-01
76568|NCT01893021|P30AI050410
76569|NCT01893047|University of Rochester
76570|NCT01893190|2013-000954-23
76571|NCT01893203|2013-002108-15
76572|NCT01893242|2013-000088-10
76573|NCT01932320|40411813EDI1004
76574|NCT01932320|2009-016638-28
76575|NCT01932333|40411813EDI1006
76576|NCT01932333|2010-019404-22
76577|NCT01932658|IRB#12-001836
76578|NCT01932697|NCI-2013-01652
76579|NCT01932697|12-005272
76580|NCT01932697|MC1273
76581|NCT01932697|P30CA015083
76582|NCT01932710|NCI-2013-02208
76583|NCT01932762|2013-002169-21
76584|NCT01932801|1R01AA022309-01
76585|NCT01979523|P30CA008748
76586|NCT01979536|NCI-2013-02167
76683|NCT02230449|GFI-2014-#21
76684|NCT02230514|2013-005025-23
80543|NCT02192866|UL1TR001082
80544|NCT02192957|Form ID 2788
80545|NCT02192996|Universidad Complutense Madrid
80546|NCT02193087|U1111-1154-9746
80547|NCT02193256|K05AA014715
80548|NCT02193282|NCI-2014-01508
80549|NCT02193282|A081105
80550|NCT02193282|A081105
80551|NCT02193282|U10CA031946
80552|NCT02237300|PSI2011-28801
80553|NCT02237313|2014A0067740
80554|NCT02237326|10-00197
80395|NCT02194829|NCI-2014-01425
80396|NCT02194829|E1213
80397|NCT02194829|EA2131
80398|NCT02194829|EA2131
80399|NCT02194829|U10CA021115
80400|NCT02194829|U10CA180820
80401|NCT02194842|2014-001787-36
80402|NCT02194959|5R25CA132692-05
80403|NCT02194998|11935
80404|NCT02195089|12591
80405|NCT02195115|U54GM104942
80406|NCT02195180|2013-004262-34
80407|NCT02195193|R01MH100332
80408|NCT02195336|ML29273
80409|NCT02195362|5R44HD039566
80410|NCT02195440|000014395
80411|NCT02195479|54767414MMY3007
80412|NCT02195479|2014-002272-88
80413|NCT02195570|R34DA031973
80414|NCT02195635|LX1606.109
80415|NCT02195674|3R01AT004623-06S2
80416|NCT02195817|2013-004688-30
80417|NCT02240381|NCI-2014-01250
80418|NCT02240381|P30CA068485
80419|NCT02240433|H9H-JE-JBAP
80420|NCT02240446|IEM
80421|NCT02240680|2014-000904-88
80422|NCT02240693|2013-005031-24
80423|NCT02240719|NCI-2014-01934
80424|NCT02240719|CRAD001NUS235T
80425|NCT02240719|UCDCC#245
80426|NCT02240745|SNCTP 0761
80555|NCT02237339|2014-002083-33
80556|NCT02237508|2014-002081-69
80557|NCT02237560|R15AG042109-01A1
80558|NCT02237612|NCI-2014-01848
80559|NCT02237612|HS-08-00413-CR004
80560|NCT02237612|HS-08-00413
80561|NCT02237612|4P-08-4
80562|NCT02237612|P30CA014089
80563|NCT02237625|Pro00049204
80564|NCT02237664|GPAnesth-1
76368|NCT02231892|14-DA-N186
76369|NCT02231931|2014-001940-40
76370|NCT02232074|RSG-13-368-01-CPPB
76371|NCT02232074|AD-1304-6272
76372|NCT02232126|5R21AG034557-02
76373|NCT02232139|EK-BR-87/13-1
76374|NCT02232152|NCI-2014-01779
76375|NCT02232152|CCCWFU #59314
76376|NCT02232152|P30CA012197
76377|NCT02232191|51847
76378|NCT02232204|R21HL087831
76379|NCT02232217|R21HL121432
76380|NCT02232269|NA-7122
76381|NCT02232308|UL1RR024150
76382|NCT02232308|P01DK068055
76383|NCT02232373|14GA012
76384|NCT02232386|2014-002714-23
76385|NCT02011425|NH-13-SP-MassActivity
76386|NCT02011451|4816-A-1
76387|NCT02011529|R21DK096286-01A1
76388|NCT02011685|S13-00281
76389|NCT02011711|R01HD072663
76390|NCT02011763|U1111-1127-7652
76391|NCT02011776|FML-001
76392|NCT02011945|2013-002156-33
76393|NCT02011971|Emory Vinpocetine
76394|NCT02011984|ECT024ResiCSfaRegV10
76685|NCT02230592|14-M-0016
76686|NCT02230618|U1111-1157-0615
76687|NCT02230631|U1111-1147-4179
76688|NCT02230722|R34 AT008319-01
76689|NCT02230878|42847922EDI1003
76690|NCT02230891|CLNB-009-13F
76691|NCT02230904|2014-000932-41
76692|NCT02230956|2014-001076-58
76693|NCT02230995|2014-002016-17
76694|NCT02180919|10/H0704/19
76695|NCT02180984|26164614.7.0000.5505
76696|NCT02181075|2014-000514-61
76697|NCT02181088|2013-005458-31
76698|NCT02181101|2005-000490-21
76699|NCT02181231|IND 123020
76700|NCT02181283|1R01AA023122-01
76701|NCT02181413|U1111-1155-8695
76702|NCT02181413|2013-002076-41
76703|NCT02181413|C16019CTIL
76704|NCT02181439|2014-A00471-46
76705|NCT01932970|2013-000964-28
76706|NCT01932970|KAI-4169
76707|NCT01932996|2R01HL081522-05A1
76708|NCT01933022|2012-000101-69
76709|NCT01933165|2013/327/A
76710|NCT01933178|2013/328/A
76711|NCT01933295|R01NR013959-01
80565|NCT02237729|REFLECTIONS B538-07
80566|NCT02237859|DDI.FY14.01
80567|NCT02237885|R34AT008399-01
80568|NCT02238327|1R01HL125049-01
80569|NCT02238431|FET cycle cancellation
80570|NCT02238470|PI11/00296
80571|NCT02238483|2014-001053-16
80572|NCT02238613|307xhk
80573|NCT02238704|P414/01/2013
80574|NCT02238730|KPSC IRB 10133
80575|NCT02238756|2013-004514-18
80576|NCT02238847|E7034
80577|NCT02238938|PV 4580
80578|NCT02238964|46330337
80579|NCT02238964|13461
80580|NCT02238964|12/WM/0187
80581|NCT02238977|R21DK097470
80582|NCT02238990|UKSH-HL-14-099
80583|NCT02239029|TSGHIRB-2-103-05-075, Taiwan
80584|NCT02239094|6954
80585|NCT02239120|2013-003444-24
80586|NCT02239146|2005-000729-40
80427|NCT02240875|2014-003518-10
80428|NCT02240888|Vaccimil
80429|NCT02240901|EHBHKY20I3-003-005
80430|NCT02240979|CIT2014
80431|NCT02241135|2013-002171-17
76523|NCT02187861|2014-000576-26
76524|NCT02187874|PR(AMI)18/2014
76525|NCT02187887|R34AA022400
76526|NCT02188173|REINFORCE
76527|NCT02188264|NCI-2014-01484
76528|NCT02188264|13-2628
76529|NCT02188264|9571
76530|NCT02188264|P30CA016672
76531|NCT02188264|UM1CA186688
76532|NCT02188303|I7I-EW-XNAB
76533|NCT02188485|K23MH096936
76534|NCT02188537|SNCTP000001061
76535|NCT02188563|NA_00089912
76536|NCT02188615|2011C13039-2
76537|NCT02188667|8578749
76538|NCT02188706|CA100632
76539|NCT02188706|NCI-2014-01576
76540|NCT02188758|KL2TR001088
76541|NCT02188784|2U10HL084904
76542|NCT02188849|Creatine INTA
76543|NCT02188940|2012/16700-9
76544|NCT02189031|R01NS081710-01
76545|NCT01892124|P60MD006909
76546|NCT01892150|721/2555(EC2)
76547|NCT01892189|U1111-1141-2177
76548|NCT01892280|R01DK095273
76549|NCT01892319|U1111-1132-9442
76712|NCT01933425|2013-001164-29
76713|NCT01933529|2012-003207-35
76714|NCT01933594|11892
76811|NCT02250781|P30CA072720
76812|NCT02250807|TMC435HPC3021
76813|NCT02250807|2014-003446-27
76814|NCT02251093|2013-002480-26
76815|NCT02203916|U1111-1130-9186
76816|NCT02204072|2013-004011-41
76817|NCT02204202|R01HL121218
76818|NCT02204267|EA2/033/14
76819|NCT02204306|1000 Plan
76820|NCT02204462|NA_00084913
76821|NCT02204475|2014-001841-25
76822|NCT02204488|NL47755.075.14
76823|NCT02204657|PPUM/QSU/300-04/11
76824|NCT02204748|R011373503
76825|NCT02232399|2013-003105-25
76826|NCT02232490|IMM05
76827|NCT02232516|NCI-2014-01770
76828|NCT02232516|RV-CL-PTCL-PI-003974
76829|NCT02232516|STU00097620
76830|NCT02232516|P30CA060553
76831|NCT02232529|2014-001613-53
76832|NCT02232711|HDTRA1-09-C0068
76833|NCT02232841|1R21EB016869-01A1
76834|NCT02232971|2014-002267-15
80432|NCT02241148|OR14-003
80433|NCT02241148|OR14-003
80434|NCT02241148|OR14-003
80435|NCT02241213|656656933492
80436|NCT02241265|3790
80437|NCT02241304|028605/2014/OTIG
80438|NCT02241304|DE RKEB/IKEB 4170-2014
80439|NCT02241356|2013-23
80440|NCT02241408|ASCOA-01
80441|NCT02241460|KPSC IRB 6428
80442|NCT02241577|CNPq14_2013
80443|NCT02241642|CIV-13-11-011700
80444|NCT02241694|U1111-1147-4202
80445|NCT02241785|2013-005586-39
80446|NCT02241941|EK-1748
80447|NCT02242097|NCI-2014-01777
80448|NCT02242097|PCI-32765MCL2003
80449|NCT02242097|STU00098385
80450|NCT02242097|NU 14H06
80451|NCT02242097|P30CA060553
80452|NCT02242448|14-CC-0158
80453|NCT02242513|TSGH-C103-115
80454|NCT02242565|010-04-14
80455|NCT02242604|DRKS00005776
80456|NCT02242617|RN325361
80457|NCT02242669|R21MH101271-01
80458|NCT02242903|I7B-MC-DPAA
76550|NCT01892319|ENCEPP/SDPP/4137
76551|NCT01892358|1210-003
76552|NCT01892371|NCI-2013-02274
76553|NCT01892371|P50 CA100632
76554|NCT01892436|2013-001241-13
76651|NCT02203032|CNTO1959PSO3003
76652|NCT02203032|2014-000721-20
76653|NCT02203097|2345
76654|NCT02203149|142638
76655|NCT02203331|2013-005090-53
76656|NCT02203409|30972948
76657|NCT02203461|2014-000359-98
76658|NCT02203513|14-C-0156
76659|NCT02203526|14-C-0157
76660|NCT02203552|NCI-2014-00851
76661|NCT02203565|NCI-2014-01551
76662|NCT02203565|29833
76663|NCT02203565|BRS0039
76664|NCT02203565|P30CA124435
76665|NCT02229708|R40MC26818
76666|NCT02229851|2013-002892-16
76667|NCT02229851|U1111-1145-0211
76668|NCT02229942|2014-000795-25
76669|NCT02229942|229035
76670|NCT02230007|12AOI02
76671|NCT02230033|56021927PCR1012
76672|NCT02230046|212082PCR1007
76835|NCT02232971|H-1-2014-041
76836|NCT02232997|CSC20140818
76837|NCT02233036|14-I-N088
76838|NCT02233049|2014/2126
76839|NCT02233062|NSFC
76840|NCT02233088|R56HL118343-01A1
76841|NCT02233283|320030_141065
76842|NCT02233413|W81XWH-13-2-0067 CDMRP
76427|NCT01977911|2013-004359-18
76428|NCT01978015|CAAE0319014600010
76429|NCT01978054|5R01CA160327
76430|NCT01978067|PCSD-2013
76431|NCT01978080|5R44AG034708
76432|NCT01978093|2013-003459-39
76433|NCT01978158|2013-002390-21
76434|NCT01978158|NL44630.091.13
76435|NCT01978158|2013/290
76436|NCT01978262|200-2012-53664-002
76437|NCT01978288|5K12HD068371
76438|NCT01978314|1R44DK093274-01
76439|NCT01978353|12/51699-1
76440|NCT01978366|HALO   [Halo Therapeutics]
76441|NCT01978392|LMRIS Project 11-08
76442|NCT01978548|54861911ALZ1005
76443|NCT01978548|2013-003036-69
76444|NCT01978613|2013-000188-10
76445|NCT01978613|U1111-1138-4595
80587|NCT02239185|RAFIK-2014
80588|NCT02239198|CHORIbar
80589|NCT02239211|2014-002393-37
80590|NCT02239224|2014-001753-17
80591|NCT02239367|P30 MH085943
80592|NCT02239549|090012
80593|NCT02239562|119219
80594|NCT02239614|ADVP-003
80595|NCT02239614|WRAIR #2136
80596|NCT02239692|2014-001062-10
80597|NCT02239757|Lerrasmi
80598|NCT02239874|R01CA178263
80599|NCT02240043|Memo n 019/10
80600|NCT02240069|R01ES022583
80601|NCT02240082|5R44HL114185
80602|NCT02240095|FRN86465
80603|NCT02240134|R01ES022649
80604|NCT02240160|2013-004459-19
80605|NCT02240264|13-T-115
80606|NCT02240277|2014-002555-26
80607|NCT02240290|2013-002640-85
80608|NCT02240290|NL46031.056.13
80609|NCT02240355|2014-002246-41
80610|NCT02193282|U10CA180821
80611|NCT02193360|2014-001638-27
80612|NCT02193386|ML5982
80613|NCT02193399|TRAS
76673|NCT02230059|212082PCR0001
76674|NCT02230124|3R01EB004632-02
76675|NCT02230163|2014-001853-18
76676|NCT02230176|2013/2043
76677|NCT02230202|UL1TR001082
76678|NCT02230306|ML29155
76679|NCT02230332|U10HL098115
76680|NCT02230371|2005-006042-41
76681|NCT02230384|UH3TR000958
76682|NCT02230423|KEK-ZH-Nr: 2013-0545
76779|NCT01898169|ISRCTN95345566
76780|NCT01898286|2013-002775-17
76781|NCT01898338|2013-000586-37
76782|NCT01898364|2012-004167-42
76783|NCT01898364|U1111-1144-7725
76784|NCT01898390|FP7-242003
76785|NCT02203578|NCI-2014-01411
76786|NCT02203578|021309
76787|NCT02203578|P30CA072720
76788|NCT02203578|Pro2014004116
76789|NCT02203604|NCI-2014-01306
76790|NCT02203604|CA184-084
76791|NCT02203604|091309
76792|NCT02203604|P30CA072720
76793|NCT02203604|Pro20140000135
76794|NCT02203630|UL1RR024975-01
76795|NCT02203630|UL1TR000445-06
76446|NCT01978639|2013-022
76447|NCT01978652|2013-002912-28
76448|NCT01978665|2012-004503-13
76449|NCT01978717|08431910200
76450|NCT01978782|2012-005148-50
76451|NCT01978795|R44HD056610
76452|NCT01978834|BoneIndex02
76453|NCT01978860|HTA6696
76454|NCT01978873|2011-003078-10
76455|NCT01979146|R01CA089474
76456|NCT01979224|UASLP-001
76457|NCT01979341|App. No. 01042013/103
76458|NCT01979393|2013‐000762‐11
80491|NCT02237183|N01CN00035
80492|NCT02237209|DAIDS ES
80493|NCT02237261|2013-005485-19
80494|NCT02189148|B14-05-2024
80495|NCT02189278|5K07CA138767
80496|NCT02189356|GMMA
80497|NCT02189577|2013-005268-25
80498|NCT02189733|2014-001294-13
80499|NCT02189824|PG1061252
80500|NCT02189837|FLOREY
80501|NCT02189876|P20MD000182
80502|NCT02189928|2014-A00104-43
80503|NCT02190188|602011072014
80504|NCT02190240|R01AT006518-01
80614|NCT02193412|PROM 2013_13
80615|NCT02193425|14-AA-0144
80616|NCT02193451|12/140/01
80617|NCT02193529|DIA5y
80618|NCT02193568|NCI-2014-01110
80459|NCT02242942|2014-001810-24
80460|NCT02242968|14-I-0194
80461|NCT02242981|I7T-MC-RMAA
80462|NCT02243033|WIRB Pr. No.: 20140945
80463|NCT02243098|2013-001288-22
80464|NCT02243098|U1111-1140-8551
80465|NCT02243137|2012-001702-20
80466|NCT02243189|43260295HRV1003
80467|NCT02243202|28431754OBE2002
80468|NCT02243215|REG-68-2014
80469|NCT02243280|2014-002925-36
80470|NCT02243293|2014-002927-90
80471|NCT02243371|ADU-CL-06
80472|NCT02243371|IRB00043936
80473|NCT02243397|29691
80474|NCT02243436|2014-000835-17
80475|NCT02236546|NCI-2014-00179
80476|NCT02236546|VICC MEL 1372
80477|NCT02236546|P30CA068485
80478|NCT02236585|GPAnesth-2
80479|NCT02236637|212082PCR4001
80480|NCT02236754|R01DK077493-03
76796|NCT02203656|1229
76797|NCT02203695|IRB00030471
76798|NCT02203708|Interregional PHRC 2011
76799|NCT02203734|R21HD069872-01A1
76800|NCT02203773|2014-000687-18
76801|NCT02203825|5R44HL099217-03
76802|NCT02203851|2014-001687-36
76803|NCT02250404|2O-13-1
76804|NCT02250404|UL1TR000130
76805|NCT02250404|P30CA014089
76806|NCT02250612|2013-002947-27
76807|NCT02250651|2014-003186-24
76808|NCT02250755|2012_27
76809|NCT02250781|NCI-2014-01305
76810|NCT02250781|051403
76395|NCT02012049|RISSCH1015
76396|NCT01890980|NCI-2010-02375
76397|NCT01890993|U1111-1142-2764
76398|NCT01891019|21737
76399|NCT01891058|G-13-0002756
76400|NCT01891071|20120570-01H
76401|NCT01891071|AA-HCLM-14-019
76402|NCT01891214|LOC/12-17 Bouguen F-IBDQ
76403|NCT01891240|Project no: 305169
76404|NCT01891318|NCI-2013-00644
76405|NCT01891357|2012-003679-21
76406|NCT01891383|NEU-92-1855
80505|NCT02190253|14-DK-N148
80506|NCT02190266|14-I-0146
80507|NCT02190279|14-C-0140
80508|NCT02190474|K23AT006703
80509|NCT02190604|2011-005085-37
80510|NCT02190682|TUBITAK
80511|NCT02190708|2014-001883-36
80512|NCT02190721|2014-001772-55
80513|NCT02190851|13-0147
80514|NCT02191046|45/2555
80515|NCT02191111|201300643
80516|NCT02191345|IRB-2014-743
80517|NCT02191384|2012ZX09303-003
80518|NCT02191436|ADHE
80519|NCT02191488|R01NS052274-01A2
80520|NCT02191579|FORWARD
80521|NCT02191605|1R34DA036788
80522|NCT02191683|Strategiske Forskningsråd
80619|NCT02193633|2012-003896-20
80620|NCT02193659|Enrique Roche Collado
80621|NCT02193802|2013-A00034-41
80622|NCT02193815|2014-000068-16
80623|NCT02193893|ZPO 02, ALS-BMSC #01
80624|NCT02194010|U54NS065712
80625|NCT02194049|NCI-2014-00218
80626|NCT02194049|CBKM120ZUS38T
80627|NCT02194049|UCDCC#239
80481|NCT02236819|eureca 2014
80482|NCT02236832|140662B-31
80483|NCT02236832|2014-A00649-38
80484|NCT02236884|D2014002
80485|NCT02236910|Lu-DOTA-TATE
80486|NCT02237183|NCI-2014-01891
80487|NCT02237183|NCI2013-02-01
80488|NCT02237183|NWU2013-02-01
80489|NCT02237183|NWU2013-02-01
80490|NCT02237183|P30CA060553
76407|NCT01891409|GCC-0139
76408|NCT01891513|13SDG17080033
76409|NCT01891526|Allitretinoin
76410|NCT01891617|R15DK082800
76411|NCT01891643|2010-022445-20
76412|NCT01891734|13-122-1
76413|NCT01891734|0
76414|NCT01891786|RRMR11-001
76415|NCT01891799|AID-OAA-A-12-000020
76416|NCT01891851|TMC435350-TiDP16-C104
76417|NCT01891877|NCAA
76418|NCT01891890|PCORI 527
76419|NCT01891942|GIRD-566
76420|NCT01891968|NCI-2013-01730
76421|NCT01891981|NCI-2013-02207
76422|NCT01891994|13-H-0133
76423|NCT01892020|U1111-1137-2342
76424|NCT01892085|1R15NR013566-01A1
76425|NCT01977820|2010-024311-13
76426|NCT01977872|R21AR062317
76555|NCT01892488|2012-003234-16
76556|NCT01892540|NCI-2013-00938
76557|NCT01892540|PMI TECH 12-050
76558|NCT01892566|R34HL117349
76559|NCT01892579|R01AG041781
76560|NCT01892696|CvD1977
76561|NCT01892722|2011-005677-23
80628|NCT02194192|(IO)R015731034
80629|NCT02194231|2011-006330-16
80630|NCT02194244|2014-001762-97
80631|NCT02194374|NCI-2014-01715
80632|NCT02194413|P30CA086862
80633|NCT02194426|2014-000366-21
80634|NCT02194439|1R01HD074587-01
80523|NCT02191774|2013-004749-18
80524|NCT02191826|2014-001586-27
80525|NCT02191865|2014-000690-39
80526|NCT02191917|2014-002158-38
80527|NCT02191956|R01MH100377
80528|NCT02192190|I5Q-MC-CGAF
80529|NCT02192216|41408
80530|NCT02192281|12-177
80531|NCT02192333|NCI-2014-01325
80532|NCT02192333|YA-EEC-14
80533|NCT02192333|9161
80534|NCT02192333|P30CA015704
80535|NCT02192359|NCI-2014-01463
80536|NCT02192359|14108
80537|NCT02192398|1R01DA036564-01
80538|NCT02192489|2014-001065-27
80539|NCT02192541|14-C-0150
80540|NCT02192632|1402-051-555
80541|NCT02192671|HRRFA-HCC/PHT
80542|NCT02192814|EP0024
76778|NCT01898130|STU00080404
76875|NCT01970943|R21AT007530-01
76876|NCT01970982|ZRHR-REXC-04-JP
76877|NCT01970995|ZRHM-REXA-07-JP
76878|NCT01971255|13-I-0215
76879|NCT01971450|VE1311RU
76880|NCT01971476|2013-001291-38
76881|NCT01971489|NCI-2013-01941
76882|NCT01971489|I 240413
76883|NCT01971489|P30CA016056
76884|NCT01971502|2013-001475-20
76885|NCT01971658|2013-003174-27
76886|NCT01971905|SJ-366
76887|NCT01972009|13/LO/1305
76888|NCT01972087|5R18HS021658-02
76889|NCT01972152|2R44DK085809-02
76890|NCT01972217|UVA97934
76891|NCT01972230|Claudia
76892|NCT01972269|13-0247-A
76893|NCT01972373|2013-000333-12
76894|NCT01972425|65937227
76895|NCT01972438|13-EI-0206
76896|NCT01972529|2013-000965-34
76897|NCT01972568|2013-002773-21
76898|NCT01972724|U1111-1145-8222
76899|NCT01972737|SAP #4100051723
76900|NCT01972776|2012-005615-92
77091|NCT01940133|2013-003441-42
77092|NCT01940263|81372994
77093|NCT01940276|212082PCR2018
77094|NCT01940302|2012BAD33B10
77095|NCT01940419|2012-005407-40
77096|NCT01940497|2013-001161-16
77097|NCT01940575|06-2013-083
77098|NCT01940627|3795-00
78059|NCT01924221|NA_00065477
78060|NCT01924260|NCI-2013-01388
78061|NCT01924260|P30CA093373
78062|NCT01924286|SP.2011.41304.074
78063|NCT01924286|DOH-27-0813-4336
78064|NCT01924299|I4V-MC-JAGJ
78065|NCT02107443|NCI-2014-00619
78066|NCT02107443|URCC13070
78067|NCT02107443|URCC 13070
78068|NCT02107443|URCC# 13070
78069|NCT02107443|URCC-13070
78070|NCT02107443|URCC-13070
78071|NCT02107443|U10CA037420
78072|NCT02107703|I3Y-MC-JPBL
78073|NCT02107703|2013-004728-13
78074|NCT02107755|NCI-2014-00381
78075|NCT02107807|2011-003573-28
78076|NCT02107859|2013-005449-35
78077|NCT02107898|U1111-1115-7486
77467|NCT01928160|P30CA068485
77468|NCT01928186|NCI-2013-01380
77469|NCT01928186|P30CA015704
77470|NCT01928186|RC1CA146456
77471|NCT01928199|50669
77472|NCT01928316|MIZOALY1001
77473|NCT01928394|2013-002844-10
77474|NCT01928420|R21 AT003302-01A1
77475|NCT01928420|MHBB-009-06S
77476|NCT01928433|2011-006041-14
77477|NCT01928485|NCI-2013-01372
77478|NCT01928485|P30CA043703
77479|NCT01928511|CIRG12may075
77480|NCT01928537|2013-001124-19
77481|NCT01928550|8UL1TR000128-07
77482|NCT01928576|NA_00084192
77771|NCT02217566|212082PCR2036
77772|NCT02217592|1R01HL113382
77773|NCT02217618|I1R-MC-GLDL
77774|NCT02217696|32003B_141201/1
77775|NCT02217709|NCI-2014-01791
77776|NCT02217709|HS-14-00331
77777|NCT02217709|4P-14-1
77778|NCT02217709|P30CA014089
77779|NCT02217774|0210-14-RMB
77780|NCT02217904|2014-002192-28
77781|NCT02217956|2010/1699
77203|NCT01851642|699
77204|NCT01851824|2012-003706-27
77205|NCT01851941|H 0406127 007
77206|NCT01852045|2012-004877-26
77207|NCT01852058|2012-004898-30
77208|NCT01852071|U01AI100801
77209|NCT01852071|2P01 HL073104
77210|NCT01852110|2013-000937-11
77211|NCT01852123|SP/12/10/29922
77212|NCT01852318|T-NTUH-8407
77213|NCT01852461|Surfactant trial
77214|NCT01852500|NEO-Plac 01
77215|NCT01852526|AAG-I-H-1110
77216|NCT01852721|MOP 84568
77217|NCT01852721|2007-180
77218|NCT01852786|contraception2013
77219|NCT01852825|2012-005621-70
77220|NCT01852942|13-3613
77221|NCT01852942|U01AI105872
77222|NCT01853228|DACOGENAML2004
77223|NCT01853228|2013-000390-70
77224|NCT01853241|NA_00031000
77225|NCT01940809|P30CA006516
77226|NCT01940809|UM1CA186709
77515|NCT01895400|20130055275
77516|NCT01895413|CTM_LESÃO ARTICULAR-461/2010
77517|NCT01895517|UMIN000010843
76901|NCT01972841|2012-005735-91
76902|NCT01972841|U1111-1153-9095
76903|NCT01972893|CTRI/2011/04/001684
76904|NCT01973049|2013-002458-66
76905|NCT01898403|NCI-2013-01286
