REMOVED_COUNTRIES_ID|COUNTRY|NCT_ID
16687|Italy|NCT01390441
16688|Ukraine|NCT01390441
16689|France|NCT01554176
16690|Germany|NCT01554176
16691|Sweden|NCT01554176
16692|Belgium|NCT01554189
16693|Moldova, Republic of|NCT01554189
16694|Germany|NCT01554189
16695|Canada|NCT01405924
16817|Mexico|NCT01559051
16818|Mexico|NCT01559116
16819|France|NCT01559597
16820|Netherlands|NCT01562028
16821|United States|NCT01564459
16822|Vietnam|NCT01566149
16823|India|NCT01566721
17109|Korea, Republic of|NCT01545440
17110|Mexico|NCT01545440
17111|Peru|NCT01545440
17112|Poland|NCT01545440
17113|Peru|NCT01809327
17114|Chile|NCT01809327
17115|Colombia|NCT01809327
17116|New Zealand|NCT01809327
17117|Puerto Rico|NCT01809327
17118|Germany|NCT01809353
17119|Sweden|NCT01811576
17120|Algeria|NCT01814137
17121|United States|NCT01814722
17122|Brazil|NCT01815840
17123|Brazil|NCT01816295
17124|Russian Federation|NCT01816295
17125|Ireland|NCT01816321
17126|Portugal|NCT01820559
17127|Belgium|NCT01821066
17128|Romania|NCT01822340
16602|China|NCT01428921
16603|Germany|NCT01429116
16887|Latvia|NCT01594749
16888|Mexico|NCT01594749
16889|Philippines|NCT01594749
16890|Poland|NCT01594749
16891|Sweden|NCT01594749
16892|Russian Federation|NCT01594749
16893|Netherlands|NCT01594749
16894|Czech Republic|NCT01594749
16895|United States|NCT01617434
16896|Argentina|NCT01617434
16897|Canada|NCT01617434
16898|Finland|NCT01617434
16899|Germany|NCT01617434
16900|India|NCT01617434
16901|Mexico|NCT01617434
16902|Netherlands|NCT01617434
16903|Serbia|NCT01617434
16904|Macedonia, The Former Yugoslav Republic of|NCT01618162
16905|Canada|NCT01619319
16906|Croatia|NCT01620255
16907|Norway|NCT01620255
16908|Sweden|NCT01620255
16909|United Kingdom|NCT01620255
16910|France|NCT01620489
16911|India|NCT01621178
16696|Japan|NCT01405937
16697|United States|NCT01406483
16982|United States|NCT01576991
16983|United States|NCT01577238
16984|United Kingdom|NCT01577381
16985|Germany|NCT01577381
16986|United States|NCT01577537
16987|United States|NCT01577654
16988|Philippines|NCT01871428
16989|Taiwan|NCT01871428
16990|Russian Federation|NCT01875003
16991|United States|NCT01876420
16992|United States|NCT01876550
16993|Dominican Republic|NCT01876550
16994|El Salvador|NCT01876550
16995|Honduras|NCT01876550
16996|Panama|NCT01876550
16997|Puerto Rico|NCT01876550
16998|United Kingdom|NCT01876784
16999|Hungary|NCT01876784
17000|Belgium|NCT01876784
17001|Romania|NCT01876784
17002|Germany|NCT01876784
17003|United States|NCT01876810
17004|China|NCT01877083
17005|Hong Kong|NCT01877083
17129|United States|NCT01822457
17130|Japan|NCT01824238
17131|Canada|NCT01830127
17132|Ireland|NCT01830127
17133|Switzerland|NCT01830127
17134|France|NCT01830127
16509|Taiwan|NCT01871415
16510|United States|NCT01379300
16511|Switzerland|NCT01379326
16512|United Kingdom|NCT01379326
16513|China|NCT01380184
16514|Spain|NCT01380444
16515|Netherlands|NCT01381211
16516|Germany|NCT01381549
16517|Poland|NCT01381549
16518|Canada|NCT01381718
16519|United States|NCT01382225
16520|United States|NCT01382654
16521|Hungary|NCT01384292
16522|Peru|NCT01384682
16523|United States|NCT01385033
16524|United States|NCT01385371
16525|Canada|NCT01385371
16526|United States|NCT01385566
16527|Australia|NCT01385787
16528|China|NCT01386125
16529|France|NCT01386528
16912|United States|NCT01622673
16913|Russian Federation|NCT01624259
16914|United States|NCT01624974
16915|Canada|NCT01624974
16916|Colombia|NCT01624974
16917|Germany|NCT01624974
16604|Peru|NCT01431287
16605|Poland|NCT01431339
16606|United States|NCT01431521
16607|United States|NCT01431534
16608|France|NCT01431534
16609|United Kingdom|NCT01431534
16610|United States|NCT01431547
16611|France|NCT01431547
16612|United Kingdom|NCT01431547
16613|United States|NCT01432535
16614|Italy|NCT01433367
16615|Brazil|NCT01789840
16616|United Kingdom|NCT01793870
16617|Chile|NCT01793883
16618|Brazil|NCT01793883
16619|Argentina|NCT01793883
16620|Netherlands|NCT01794000
16621|France|NCT01794000
16622|United States|NCT01797536
16623|United States|NCT01797783
16624|Taiwan|NCT01797848
17006|Korea, Republic of|NCT01877083
17007|Thailand|NCT01877083
17008|Russian Federation|NCT01877473
17009|Venezuela|NCT01878318
17010|Indonesia|NCT01880294
17011|United States|NCT01885104
17012|India|NCT01886872
16698|United States|NCT01407276
16699|Germany|NCT01407510
16700|Germany|NCT01408511
16701|Brazil|NCT01408914
16702|France|NCT01410227
16703|Sweden|NCT01410383
16704|France|NCT01410695
16705|United States|NCT01410695
16706|United States|NCT01410890
16707|India|NCT01410890
16708|Spain|NCT01412047
16709|Sweden|NCT01412047
16710|Canada|NCT01412047
16711|Canada|NCT01412177
16712|Morocco|NCT01412333
16713|Peru|NCT01412957
16714|United States|NCT01413958
16715|India|NCT01414166
16716|Philippines|NCT01414166
16717|United States|NCT01414894
16530|Germany|NCT01386528
16531|Japan|NCT01386528
16532|Macedonia, The Former Yugoslav Republic of|NCT01386528
16533|Netherlands|NCT01386528
16534|Spain|NCT01386528
16535|Argentina|NCT01975376
16536|United States|NCT01982630
16537|Canada|NCT01984606
16538|United States|NCT01984697
16539|Canada|NCT01984697
16824|Egypt|NCT01567735
16825|Singapore|NCT01567904
16826|Austria|NCT01568073
16827|Germany|NCT01568164
16828|Netherlands|NCT01568164
16829|United States|NCT01569152
16830|Canada|NCT01569152
16831|Chile|NCT01569152
16832|Denmark|NCT01569152
16833|Germany|NCT01569152
16834|Hungary|NCT01569152
16835|Japan|NCT01569152
16836|Korea, Republic of|NCT01569152
16837|Lithuania|NCT01569152
16838|Moldova, Republic of|NCT01569152
16839|Peru|NCT01569152
16840|Poland|NCT01569152
16625|Belgium|NCT01798849
16626|Canada|NCT01800968
16627|China|NCT01801111
16628|Hong Kong|NCT01801111
16629|United States|NCT01802892
16630|Turkey|NCT01803555
16631|United States|NCT01803607
16632|Italy|NCT01806636
16633|Russian Federation|NCT01807650
16634|United States|NCT01809197
16918|Guatemala|NCT01624974
16919|Peru|NCT01624974
16920|Bulgaria|NCT01626378
16921|Romania|NCT01626664
16922|Brazil|NCT01627561
16923|United States|NCT01628042
16924|Moldova, Republic of|NCT01630616
16925|France|NCT01630733
16926|Austria|NCT01631942
16927|France|NCT01631942
16928|Spain|NCT01631942
16929|Germany|NCT01632150
16930|United States|NCT01632345
16931|Australia|NCT01632345
16932|Canada|NCT01632345
16933|France|NCT01632345
16934|Germany|NCT01632345
16718|Canada|NCT01415401
16719|United States|NCT01415401
16720|Canada|NCT01415908
16721|Canada|NCT01416025
16722|China|NCT01416155
16723|Netherlands|NCT01582269
16724|Moldova, Republic of|NCT01582308
16725|Brazil|NCT01582503
16726|Slovakia|NCT01582815
16727|New Zealand|NCT01583647
16728|Norway|NCT01583647
16729|South Africa|NCT01583647
17013|India|NCT01887626
17014|Italy|NCT01887886
17015|Hungary|NCT01594749
17016|Italy|NCT01594749
17017|Canada|NCT01595438
17018|Netherlands|NCT01598090
17019|Belgium|NCT01598311
17020|Sweden|NCT01599702
17021|Belgium|NCT01599806
17022|Korea, Republic of|NCT01984697
17023|Malaysia|NCT01984697
17024|Norway|NCT01984697
17025|South Africa|NCT01984697
17026|Denmark|NCT01984697
17027|Spain|NCT01984697
16841|South Africa|NCT01569152
16842|Taiwan|NCT01569152
16843|United Kingdom|NCT01569152
16844|United Kingdom|NCT01569737
16845|Spain|NCT01569737
16846|Netherlands|NCT01570101
16847|United Kingdom|NCT01571219
16848|China|NCT01571453
16849|Korea, Republic of|NCT01571453
16850|Taiwan|NCT01571453
16851|Thailand|NCT01571453
16852|India|NCT01572038
16853|Colombia|NCT01572038
16854|United States|NCT01572519
16540|Chile|NCT01984697
16541|Colombia|NCT01984697
16542|Czech Republic|NCT01984697
16543|Israel|NCT01984697
16544|Germany|NCT01397162
16545|Korea, Republic of|NCT01397162
16546|Czech Republic|NCT01397162
16547|Mexico|NCT01397162
16548|Poland|NCT01397162
16549|Slovakia|NCT01397162
16550|South Africa|NCT01397162
16551|Slovakia|NCT01397201
16552|Bulgaria|NCT01397201
16935|Spain|NCT01544582
16936|United Kingdom|NCT01544582
16937|United States|NCT01544920
16938|Argentina|NCT01544920
16939|Australia|NCT01544920
16940|Austria|NCT01544920
16941|Brazil|NCT01544920
16942|Canada|NCT01544920
16943|Chile|NCT01544920
16944|Czech Republic|NCT01544920
16945|Guatemala|NCT01544920
16946|Hong Kong|NCT01544920
16947|Israel|NCT01544920
16948|Malaysia|NCT01544920
16949|New Zealand|NCT01544920
16635|United States|NCT01357616
16636|Australia|NCT01357655
16637|Brazil|NCT01357655
16638|Germany|NCT01357655
16639|Italy|NCT01357655
16640|Netherlands|NCT01357759
16641|Dominican Republic|NCT01358266
16642|United States|NCT01358331
16643|Israel|NCT01358331
16644|New Zealand|NCT01358331
16645|Former Serbia and Montenegro|NCT01358357
16646|Norway|NCT01358825
17028|Turkey|NCT01984697
17029|Thailand|NCT01984697
17030|Germany|NCT01986010
17031|Chile|NCT01987921
17032|United States|NCT01995435
17033|Sweden|NCT01999192
17034|Belgium|NCT02002247
17035|Switzerland|NCT02002247
17036|United States|NCT02002247
17037|Germany|NCT02004873
17038|China|NCT02004925
17039|United Kingdom|NCT02005341
17040|Ukraine|NCT02006732
17041|Japan|NCT02007070
17042|Ireland|NCT02007512
17043|United Kingdom|NCT02007512
17044|Belgium|NCT02008227
16730|United States|NCT01584388
16731|Serbia|NCT01585649
16732|United Kingdom|NCT01585753
16733|United States|NCT01587885
16734|Argentina|NCT01588184
16735|Venezuela|NCT01433367
16736|France|NCT01433497
16737|United States|NCT01433497
16738|Russian Federation|NCT01434186
16739|Turkey|NCT01434186
16553|Israel|NCT01397201
16554|Germany|NCT01397201
16555|Korea, Republic of|NCT01397201
16556|Czech Republic|NCT01397201
16557|Mexico|NCT01397201
16558|Poland|NCT01397201
16559|South Africa|NCT01397201
16560|United States|NCT01397539
16561|Canada|NCT01399593
16562|Hungary|NCT01399606
16563|Italy|NCT01399606
16564|Australia|NCT01400451
16565|France|NCT01400451
16566|Belgium|NCT01400919
16567|Belgium|NCT01402700
16568|India|NCT01405053
16569|Singapore|NCT01405131
16570|Belgium|NCT01405157
16571|Singapore|NCT01405170
16855|Estonia|NCT01588184
16856|Germany|NCT01588184
16857|Philippines|NCT01590719
16858|China|NCT01590771
16859|China|NCT01590797
16860|Belgium|NCT01590810
16861|Vietnam|NCT01591122
16862|Brazil|NCT01591460
16647|Sweden|NCT01358825
16648|Romania|NCT01358864
16649|Slovakia|NCT01358877
16650|Brazil|NCT01358877
16651|Belgium|NCT01359852
16652|Hong Kong|NCT01360554
16653|Czech Republic|NCT01360645
16654|Canada|NCT01360671
16655|Thailand|NCT01386528
16656|Bulgaria|NCT01386528
16657|Greece|NCT01386528
16658|Austria|NCT01386528
16659|Hungary|NCT01386528
16660|Canada|NCT01386528
16661|Russian Federation|NCT01386528
16662|United States|NCT01387347
16663|Italy|NCT01387555
16664|Spain|NCT01387555
16665|Austria|NCT01387932
16950|Peru|NCT01544920
16951|Philippines|NCT01544920
16952|Puerto Rico|NCT01544920
16953|Poland|NCT01544920
16954|Portugal|NCT01544920
16955|Russian Federation|NCT01544920
16956|Singapore|NCT01544920
16957|Sweden|NCT01544920
16740|Australia|NCT01434563
16741|United States|NCT01435330
16742|United States|NCT01435902
16743|Czech Republic|NCT01435928
16744|Hungary|NCT01435928
16745|Former Serbia and Montenegro|NCT01435928
16746|Argentina|NCT01435928
16747|Belgium|NCT01435967
16748|Germany|NCT01435993
16749|Korea, Republic of|NCT01436253
16750|Croatia|NCT01436253
16751|Korea, Republic of|NCT01436578
16752|Thailand|NCT01437111
16753|Belgium|NCT01437345
16754|Italy|NCT01437345
16755|India|NCT01437345
16756|Israel|NCT01437345
16757|Japan|NCT01611883
16758|United States|NCT01612039
16759|Germany|NCT01613144
16760|United States|NCT01613248
17045|United States|NCT02008318
17046|Mexico|NCT02013167
17047|China|NCT02021292
17048|Bulgaria|NCT02021292
17049|Italy|NCT02021292
17050|Poland|NCT02025777
12715|Chile|NCT00701090
12716|Denmark|NCT00701090
12717|Panama|NCT00701090
12718|Spain|NCT00701103
12719|Israel|NCT00701129
12720|Brazil|NCT00701181
12721|Chile|NCT00701415
12722|Portugal|NCT00701415
12723|Canada|NCT00701701
12724|Ukraine|NCT00701714
12725|Netherlands|NCT00702715
12726|Austria|NCT00702715
12727|France|NCT00702715
12728|United Kingdom|NCT00702715
12729|United States|NCT00702858
12730|Puerto Rico|NCT00703118
12731|United States|NCT00703261
12732|Saudi Arabia|NCT00703326
12733|Mali|NCT00703404
12734|United States|NCT00703560
12735|Hungary|NCT00703911
12736|Canada|NCT00703911
12737|Romania|NCT00703911
12738|Argentina|NCT00703911
13024|Australia|NCT00460317
13025|Austria|NCT00460317
13026|Brazil|NCT00460317
13747|Argentina|NCT01154036
13748|Bulgaria|NCT01154036
13749|Canada|NCT01154036
13750|Chile|NCT01154036
13751|Colombia|NCT01154036
13752|Czech Republic|NCT01154036
13753|Netherlands|NCT01154036
13754|Poland|NCT01154036
13755|Romania|NCT01154036
13756|Spain|NCT01154036
13757|New Zealand|NCT00767000
13758|Italy|NCT00599755
13759|Korea, Republic of|NCT00599755
13760|Spain|NCT00599755
13761|Taiwan|NCT00599755
13762|United Kingdom|NCT00599755
13763|India|NCT00599755
13764|Serbia|NCT00600366
13765|Denmark|NCT00600756
13766|Greece|NCT00600990
13767|Former Serbia and Montenegro|NCT00601042
13768|Argentina|NCT00601172
13769|Ireland|NCT00601367
13770|Norway|NCT00601367
13771|Argentina|NCT00601523
13772|United States|NCT00601653
13773|Puerto Rico|NCT00601900
11951|Hong Kong|NCT00500760
11952|Hungary|NCT00500760
11953|Italy|NCT00500760
11954|Mexico|NCT00500760
11955|Spain|NCT00500760
12050|United Kingdom|NCT00659867
12051|Canada|NCT00659984
12052|Brazil|NCT00660179
12053|Former Serbia and Montenegro|NCT00660179
12054|Czech Republic|NCT00660179
12055|Brazil|NCT00660907
12056|Portugal|NCT00662740
12057|Norway|NCT00662740
12058|Spain|NCT00662740
12059|Turkey|NCT00662740
12060|Croatia|NCT00662740
12061|Mexico|NCT00662740
12062|Romania|NCT00662740
12063|Russian Federation|NCT00662740
12064|South Africa|NCT00662740
12065|Switzerland|NCT00662740
12066|Ukraine|NCT00662740
12067|Greece|NCT00662805
12068|United States|NCT00662818
12069|Austria|NCT00662818
12070|Belgium|NCT00662818
12071|Canada|NCT00732810
11852|Greece|NCT00722371
11853|Italy|NCT00722371
11854|Mexico|NCT00722371
11855|Peru|NCT00722371
11856|Philippines|NCT00722371
11857|Russian Federation|NCT00722371
11858|Serbia|NCT00722371
11859|Slovenia|NCT00722371
11860|Sweden|NCT00480324
11861|Slovakia|NCT00480636
11862|United States|NCT00480831
15841|United States|NCT01310777
15842|Denmark|NCT01310894
15843|United States|NCT01311609
15844|Czech Republic|NCT01311687
15845|France|NCT01311752
15846|United States|NCT01312454
15847|Moldova, Republic of|NCT01313520
15848|Romania|NCT01313520
15849|Germany|NCT01313858
15850|United States|NCT01314508
15851|United States|NCT01314872
15852|Australia|NCT01314872
15853|Canada|NCT01314872
15854|Norway|NCT01314872
15855|Germany|NCT01314872
15856|Mexico|NCT01314872
13027|Bulgaria|NCT00460317
13028|Canada|NCT00460317
13029|Chile|NCT00460317
13030|Czech Republic|NCT00460317
13031|France|NCT00460317
13032|Germany|NCT00460317
13033|Greece|NCT00460317
13034|Hong Kong|NCT00460317
13035|Hungary|NCT00460317
13036|India|NCT00460317
13037|Ireland|NCT00460317
13038|Italy|NCT00460317
13039|Puerto Rico|NCT00527943
13040|Singapore|NCT00527943
13041|South Africa|NCT00527943
13042|Spain|NCT00527943
13043|Sweden|NCT00527943
13044|Switzerland|NCT00527943
13045|Taiwan|NCT00527943
13046|Turkey|NCT00527943
13047|United Kingdom|NCT00527943
13048|Brazil|NCT00528112
13049|Russian Federation|NCT00528112
13050|Former Serbia and Montenegro|NCT00528567
13051|Poland|NCT00528723
13052|Russian Federation|NCT00528879
13774|United States|NCT00601991
13775|United States|NCT00602082
13776|United States|NCT00602368
12771|Sweden|NCT00453739
12772|Sweden|NCT00453778
12773|United States|NCT00454376
12774|United States|NCT00454532
12775|United States|NCT00454584
12776|Austria|NCT00454584
12777|Belgium|NCT00454584
12778|Canada|NCT00454584
12779|Denmark|NCT00454584
12780|Finland|NCT00454584
12781|Germany|NCT00454584
12782|Netherlands|NCT00454584
12783|United Kingdom|NCT00454584
12784|Puerto Rico|NCT00454779
12785|United States|NCT00454857
12786|Australia|NCT00454857
12787|France|NCT00454857
12788|Germany|NCT00454857
12789|Italy|NCT00454857
12790|Spain|NCT00454857
12791|United Kingdom|NCT00454857
12792|Slovakia|NCT00454883
12793|Belgium|NCT00455000
12794|Israel|NCT00455260
12072|United States|NCT00733005
12073|India|NCT00733122
12074|United States|NCT00733135
12075|Belgium|NCT00733304
12076|United States|NCT00734266
12077|United Kingdom|NCT00734474
12078|Brazil|NCT00734474
12079|Hungary|NCT00734474
12080|Ireland|NCT00501865
12175|Croatia|NCT00541450
12176|Greece|NCT00541450
12177|Iceland|NCT00541450
12178|Slovenia|NCT00541450
12179|Venezuela|NCT00541450
12180|Peru|NCT00541450
12181|Serbia|NCT00541450
12182|United States|NCT00541749
12183|United States|NCT00542321
12184|Former Serbia and Montenegro|NCT00542386
12185|United States|NCT00542633
12186|United States|NCT00542724
12187|United States|NCT00542737
12188|United States|NCT00542828
12189|France|NCT00542841
12190|Argentina|NCT00542919
12191|United States|NCT00543387
15857|China|NCT01493778
15858|Czech Republic|NCT01493778
15859|Poland|NCT01494532
15860|United States|NCT01494545
15861|United States|NCT01494818
15862|United States|NCT01494948
15863|United States|NCT01496170
15864|Taiwan|NCT01496313
15865|Russian Federation|NCT01496742
15866|Brazil|NCT01496742
15867|Portugal|NCT01496742
15868|Sweden|NCT01499082
15869|Hungary|NCT01499277
15870|India|NCT01499277
15871|Greece|NCT01499290
15968|Spain|NCT01717300
15969|United Kingdom|NCT01717300
15970|United States|NCT01717313
15971|Bulgaria|NCT01717313
15972|Germany|NCT01717313
15973|Hungary|NCT01717313
15974|Italy|NCT01717313
15975|United States|NCT01767688
15976|South Africa|NCT01768962
15977|Australia|NCT01346267
15978|France|NCT01346540
15979|Germany|NCT01346540
13053|Korea, Democratic People's Republic of|NCT00528970
13054|Greece|NCT00528996
13339|New Zealand|NCT00529568
13340|Argentina|NCT00529568
13341|Chile|NCT00529659
13342|Denmark|NCT00529659
13343|France|NCT00529659
13344|New Zealand|NCT00529659
13345|Mexico|NCT00529659
13346|Spain|NCT00529659
13347|Peru|NCT00529659
13348|Sweden|NCT00529659
13349|Hong Kong|NCT00529659
13350|United Kingdom|NCT00529659
13351|United States|NCT00529659
13352|Israel|NCT00529659
13353|South Africa|NCT00529659
13354|Norway|NCT00529659
13355|Colombia|NCT00529659
13356|Finland|NCT00529659
13357|Italy|NCT00529659
13358|United States|NCT00529685
13359|United States|NCT00530114
13360|United States|NCT00530127
13361|United Kingdom|NCT00530127
13362|Former Serbia and Montenegro|NCT00530348
12795|Ukraine|NCT00455260
12796|United States|NCT00455520
12797|Canada|NCT00455520
12798|United States|NCT00455559
12799|Romania|NCT00457002
12800|Netherlands|NCT00457171
12801|United States|NCT00457418
12802|Argentina|NCT00457418
13087|Peru|NCT00617890
13088|Portugal|NCT00617890
13089|Spain|NCT00617890
13090|Sweden|NCT00617890
13091|Turkey|NCT00617890
13092|United Kingdom|NCT00617890
13093|Australia|NCT00618813
13094|Canada|NCT00618813
13095|Puerto Rico|NCT00618813
13096|United States|NCT00619359
13097|Canada|NCT00619359
13098|Colombia|NCT00619359
13099|Guatemala|NCT00619359
13100|Hungary|NCT00619359
13101|India|NCT00619359
13102|Italy|NCT00619359
13103|Lithuania|NCT00619359
13104|Mexico|NCT00619359
13105|Romania|NCT00619359
12192|United States|NCT00543413
12193|Colombia|NCT00543413
12194|Puerto Rico|NCT00543413
12195|Australia|NCT00543413
12196|Lebanon|NCT00543439
12197|Italy|NCT00543439
12198|Peru|NCT00543439
12199|Germany|NCT00543439
12200|Argentina|NCT00734474
12201|United States|NCT00734825
12202|France|NCT00735085
12203|Switzerland|NCT00735085
12204|Finland|NCT00735501
12205|Serbia|NCT00735709
11799|Netherlands|NCT00431314
11800|Argentina|NCT00537017
11801|Australia|NCT00537017
11802|Canada|NCT00537017
11803|Chile|NCT00537017
11804|Colombia|NCT00537017
11805|France|NCT00537017
11806|Guatemala|NCT00537017
11807|Hong Kong|NCT00537017
11808|Singapore|NCT00537017
11809|Spain|NCT00537017
11810|Canada|NCT00537030
11811|Portugal|NCT00537095
15980|Portugal|NCT01346540
15981|Poland|NCT01346943
15982|Peru|NCT01347645
15983|Germany|NCT01348165
15984|United States|NCT01349907
15985|China|NCT01349959
15986|Australia|NCT01349959
15987|Singapore|NCT01349959
15988|China|NCT01350934
15989|Qatar|NCT01351415
15990|United States|NCT01351675
15991|Australia|NCT01351675
15992|Austria|NCT01351675
15993|Belgium|NCT01351675
15994|Canada|NCT01351675
15995|Czech Republic|NCT01351675
15996|France|NCT01351675
15997|Germany|NCT01351675
15998|Israel|NCT01351675
15999|Italy|NCT01351675
16096|Poland|NCT01423539
16097|India|NCT01424670
16098|Russian Federation|NCT01425190
16099|Russian Federation|NCT01425203
16100|Puerto Rico|NCT01599949
16101|United States|NCT01600092
16102|Canada|NCT01600092
13363|United States|NCT00530712
13364|Japan|NCT00530790
13365|Saudi Arabia|NCT00531479
13366|Austria|NCT00531479
13367|Puerto Rico|NCT00531817
13368|Germany|NCT00531960
13369|United States|NCT00532415
13652|United States|NCT00960063
13653|Japan|NCT00960115
13654|Brazil|NCT00960128
13655|Serbia|NCT00960128
13656|Sweden|NCT00960362
13657|Puerto Rico|NCT00960440
13658|United Kingdom|NCT00960440
13659|United Kingdom|NCT00960700
13660|Hungary|NCT00960700
13661|United States|NCT00960804
13662|Canada|NCT00960804
13663|United States|NCT00960934
13664|Denmark|NCT00960934
13665|Norway|NCT00960934
13666|Russian Federation|NCT00960934
13667|South Africa|NCT00960934
13668|United Kingdom|NCT00960934
13669|Israel|NCT00961142
13670|Turkey|NCT01115738
13671|Russian Federation|NCT01116089
13106|Russian Federation|NCT00619359
13107|South Africa|NCT00619359
13108|Spain|NCT00619359
13109|Sweden|NCT00619359
13110|Korea, Republic of|NCT00619359
13111|Panama|NCT00619359
13112|Poland|NCT00619359
13113|Brazil|NCT00619359
13114|Chile|NCT00619359
13115|Germany|NCT00619359
13116|New Zealand|NCT00619359
13117|Hong Kong|NCT00619359
13118|Peru|NCT00619359
13401|United Kingdom|NCT00627523
13402|Austria|NCT00627523
13403|Greece|NCT00628745
13404|Australia|NCT00628745
13405|Taiwan|NCT00628745
13406|Israel|NCT00628745
13407|Netherlands|NCT00628745
13408|Austria|NCT00628745
13409|Switzerland|NCT00628745
13410|Croatia|NCT00706797
13411|United States|NCT00706797
13412|United States|NCT00706953
13413|United States|NCT00706979
13414|Israel|NCT00707239
11812|Sweden|NCT00537186
11813|United States|NCT00537225
11814|Serbia|NCT00537303
11815|Argentina|NCT00537316
11816|Belgium|NCT00537316
11817|Canada|NCT00537316
11818|Colombia|NCT00537316
11819|Czech Republic|NCT00537316
11820|France|NCT00537316
11821|Germany|NCT00537316
11822|Hungary|NCT00537316
11823|Italy|NCT00537316
11824|Poland|NCT00537316
11825|Portugal|NCT00537316
11826|United States|NCT00632931
11827|Argentina|NCT00633217
11828|Hungary|NCT00633464
11829|United States|NCT00633555
11830|Turkey|NCT00633893
11956|Puerto Rico|NCT00501059
11957|United States|NCT00501202
11958|Austria|NCT00501631
11959|Germany|NCT00501631
11960|Australia|NCT00635219
11961|Bulgaria|NCT00635219
11962|Canada|NCT00635219
11963|Czech Republic|NCT00635219
16103|Czech Republic|NCT01600092
16104|Denmark|NCT01600092
16105|Finland|NCT01600092
16106|Israel|NCT01600092
16107|Mexico|NCT01600092
16108|Poland|NCT01600092
16109|Spain|NCT01600092
16110|Sweden|NCT01600092
16111|Colombia|NCT01600963
16112|Poland|NCT01600976
16113|Argentina|NCT01602367
16114|Mexico|NCT01602367
16115|United States|NCT01603043
16116|Ireland|NCT01603394
16117|Peru|NCT01604343
16118|United States|NCT01605396
16119|Belgium|NCT01605396
16120|Colombia|NCT01605396
16121|Czech Republic|NCT01605396
16122|Denmark|NCT01605396
16123|France|NCT01605396
16124|Germany|NCT01605396
16125|Korea, Republic of|NCT01605396
16126|Peru|NCT01605396
16127|Portugal|NCT01605396
16224|Australia|NCT01580228
16225|Belgium|NCT01580228
13672|United States|NCT01116947
13673|Greece|NCT01117025
13674|United States|NCT01117220
13675|Italy|NCT01117454
13676|Austria|NCT01117948
13677|United States|NCT01118195
13678|United States|NCT00848536
13679|United States|NCT00848718
13680|United Kingdom|NCT00848718
13681|Peru|NCT00848783
13682|Peru|NCT00849017
12739|Australia|NCT00703911
12740|Costa Rica|NCT00703911
12741|Russian Federation|NCT00703911
12742|Spain|NCT00703911
12743|United States|NCT00704054
12744|Canada|NCT00704054
12745|Italy|NCT00704132
12746|United States|NCT00704184
12747|Austria|NCT00704184
12748|Canada|NCT00704184
12749|Chile|NCT00704184
12750|Czech Republic|NCT00704184
12751|Denmark|NCT00704184
12752|France|NCT00704184
12753|Germany|NCT00704184
12754|Israel|NCT00704184
13415|Mexico|NCT00707239
13416|Estonia|NCT00707239
13417|Belarus|NCT00707239
13418|Denmark|NCT00707655
13419|United States|NCT00707733
13420|Puerto Rico|NCT00707733
13421|United States|NCT00708123
13422|Ireland|NCT00708162
13423|United States|NCT00708422
13424|Armenia|NCT00708435
13425|United States|NCT00708500
13426|Belgium|NCT00708500
13427|Canada|NCT00708500
13428|France|NCT00708500
13429|Germany|NCT00708500
13430|Italy|NCT00708500
13431|Puerto Rico|NCT00708500
13432|Spain|NCT00708500
13558|Macau|NCT00631371
13559|Former Serbia and Montenegro|NCT00631475
13560|Mexico|NCT00631488
13561|United States|NCT00631488
13562|Spain|NCT00631488
13563|Sweden|NCT00631488
13564|Denmark|NCT00631488
13565|France|NCT00631488
13566|Germany|NCT00631488
11964|Estonia|NCT00635219
11965|France|NCT00635219
11966|India|NCT00635219
11967|Korea, Republic of|NCT00635219
11968|Latvia|NCT00635219
11969|Lithuania|NCT00635219
11970|Malaysia|NCT00635219
11971|Philippines|NCT00635219
11972|Romania|NCT00635219
11973|Slovakia|NCT00635219
11974|Spain|NCT00635219
11975|Taiwan|NCT00635219
11976|Turkey|NCT00635219
11977|Ukraine|NCT00635219
11978|Korea, Republic of|NCT00635349
11979|China|NCT00635648
11980|Former Serbia and Montenegro|NCT00635765
11981|United States|NCT00635778
11982|Puerto Rico|NCT00635778
11983|United Kingdom|NCT00635804
11984|China|NCT00635830
11985|United States|NCT00635882
11986|Canada|NCT00635882
12081|United States|NCT00501995
12082|Egypt|NCT00502099
12083|France|NCT00502242
12084|Colombia|NCT00502242
16226|Canada|NCT01580228
16227|Czech Republic|NCT01580228
16228|Finland|NCT01580228
16229|Germany|NCT01580228
16230|Hungary|NCT01580228
16231|Italy|NCT01580228
16232|Latvia|NCT01580228
16233|Lithuania|NCT01580228
16234|New Zealand|NCT01580228
16235|Norway|NCT01580228
16236|Poland|NCT01580228
16237|Spain|NCT01580228
16238|Sweden|NCT01580228
16239|Korea, Republic of|NCT01580384
16240|United States|NCT01580878
16241|United States|NCT01580891
16242|Belize|NCT01580891
16243|Brazil|NCT01581203
16244|Singapore|NCT01581203
16245|United Kingdom|NCT01911767
16246|Japan|NCT01916967
16247|Japan|NCT01916980
16248|Japan|NCT01918033
16249|United Kingdom|NCT01920633
