RSLTS_BASELINE_ID|NCT_ID|POPULATION
12448|NCT00835510|
12449|NCT00835536|
12450|NCT00835549|
12451|NCT00835575|
12452|NCT00835588|
12453|NCT00835614|
12454|NCT00835640|
12455|NCT00835666|
12456|NCT00835679|
12457|NCT00835692|
12458|NCT00835705|
12459|NCT00835731|
12460|NCT00835796|
12461|NCT00835861|Three women  who never received the allocated treatment were excluded from the analysis.
12462|NCT00835926|
12463|NCT00835978|The safety analysis (SA) population consists of all participants who received at least one dose of study medication.
12464|NCT00835991|
7471|NCT00639769|
7472|NCT00640042|
7473|NCT00640315|
7474|NCT00640328|
7475|NCT00640341|
7476|NCT00640393|
7477|NCT00640510|
7478|NCT00640562|
7479|NCT00640601|
7480|NCT00640822|
7481|NCT00640835|
7482|NCT00640926|
7483|NCT00640978|
7484|NCT00641043|
7485|NCT01022398|
7486|NCT01022502|
7487|NCT01022762|
7488|NCT01023035|
7489|NCT01023217|Lamivudine-resistant CHB patients who had failed to respond to lamivudine plus adefovir combination therapy
7490|NCT01023256|All baseline participants were included in baseline analyses.
7912|NCT01069627|Safety Population: all participants who signed the informed consent form, were assigned a study patient number, and took at least one dose of each drug of study combination.
7913|NCT01069861|
7914|NCT01069939|
7915|NCT01070043|
7916|NCT01070173|
13264|NCT01799239|Three subjects were excluded from the intention to treat (ITT) population. Two of the were inclusion criteria violaters; 1 convex user and 1 colostomist. with the last subject it was uncertain in which order the subject tested the test products. the subejct was excluded from the analysis
13265|NCT01799590|
13266|NCT01880697|
13267|NCT01880723|
13268|NCT01881776|
13269|NCT01885104|Safety Population, which consisted of all participants who received at least 1 dose of PEG 3350 or placebo and had at least 1 postdose safety assessment.
13270|NCT01885117|
13271|NCT01889563|
13272|NCT01890343|Only subjects who received florbetapir (18F) are included in the baseline analysis population.
13273|NCT01890512|
13274|NCT01890785|
13275|NCT01892657|All subjects who were enrolled in the study and participated in all scheduled visits during the study were analyzed.
13276|NCT01893567|
13277|NCT01894984|"N" (number of participants analyzed) signifies the participants evaluable for this measure.
13278|NCT01895062|The number of participants in the cNEP group was estimated from the number required to show a 50% decrease in the primary endpoint compared to the no intervention group.
13688|NCT01456169|Participants who were randomized into the double-blind treatment period. Baseline was defined as the last observed value while on monotherapy study drug and before the first dose of double-blind study drug.
13689|NCT01456299|no differences in patient characteristics
13690|NCT01457339|
13691|NCT01457950|
13692|NCT01458171|
13693|NCT01458275|
13694|NCT01458587|
12465|NCT00836004|
12466|NCT00836017|Baseline measures were based on all enrolled participants who received treatment.
12467|NCT00836056|
12468|NCT00836095|
12469|NCT00836342|
12470|NCT00836407|
12471|NCT00836472|
12472|NCT00836498|
12473|NCT00836641|
12474|NCT00836693|
12475|NCT00836706|
12476|NCT00836719|
12881|NCT00689260|
12882|NCT00689299|
12883|NCT00689338|
12884|NCT00689351|
12885|NCT00689481|
12886|NCT00689793|
12887|NCT00713323|
12888|NCT00713349|
12889|NCT00713479|This is a crossover design wherein each subject completed both the sugar pill treatment condition and the varenicline(medication under study) condition. Two subjects in the placebo condition did not complete the first component of the trial.
12890|NCT00713544|
12891|NCT00713596|
12892|NCT00713648|
12893|NCT00713661|
7917|NCT01070303|
7918|NCT01070329|
7919|NCT01070381|
7920|NCT01070693|
7921|NCT01070953|
7922|NCT01070966|
7923|NCT01070979|
7924|NCT01071044|
7925|NCT01071070|
7926|NCT01071083|
7927|NCT01071096|
7928|NCT01071200|
7929|NCT01071278|
7930|NCT01071915|
7931|NCT01072136|
7932|NCT01072149|
7933|NCT01072175|
7934|NCT00613925|
7935|NCT00613938|
7936|NCT00614120|
7937|NCT00614198|
7938|NCT00614315|
7939|NCT00614380|
7940|NCT00614406|
7941|NCT00614445|
8400|NCT00516321|
13695|NCT01459068|We estimated 150 participants in each arm using the test for paired means, based on a moderate effect size (0.50), 80% power, two-tailed 5% significance level, design effect of 1.5, and up to a 50% expected drop-out rate (due to frequent cross-border movement).
13696|NCT01459588|
13697|NCT01460290|
13698|NCT01460342|All randomized participants.
13699|NCT01460446|Intent-to-treat population: All randomized participants.
13700|NCT01460732|
13701|NCT01460927|
13702|NCT01461369|
13703|NCT01297283|
13704|NCT01297348|
13705|NCT01297465|Safety Population included all the randomized participants who had received at least 1 dose of Pergoveris® or Gonal-f®.
13706|NCT01297504|Participants Studied
13707|NCT01297517|This reporting group includes all participants randomized to study drug, as treated.
13708|NCT01297595|
13709|NCT01297920|This reporting group includes all randomized subjects, as treated.
13710|NCT01298063|
13711|NCT01298128|
13712|NCT01298167|
13713|NCT01298518|
12419|NCT00832650|
12420|NCT00833027|
12421|NCT00833053|
12422|NCT00833092|
12423|NCT00833248|
12894|NCT00713700|
12895|NCT00713817|
12896|NCT00714233|
12897|NCT00714285|
12898|NCT00714389|
12899|NCT00714493|
12900|NCT00714688|
12901|NCT00714714|
12902|NCT00714870|
12903|NCT00715078|
12904|NCT00715117|
12905|NCT00715208|
12906|NCT00715390|
12907|NCT00715559|
12908|NCT00715676|
12909|NCT00715741|
13306|NCT01376362|
13307|NCT01376388|
13308|NCT01376804|Baseline measures were based on the Intent-to-treat population that included all enrolled patients who had taken at least one dose of study drug.
13309|NCT01377194|The Baseline Participant population is based on the 562 randomized patients who went on to receive double-blind treatment (Safety Population).
13310|NCT01378104|
13311|NCT01378117|
13312|NCT01378195|
13313|NCT01378221|
13314|NCT01378325|with β of 0.2 and α of 0.05 and two-sided test for comparing two means (http://www.stat.ubc.ca/~rollin/stats/ssize/n2.html), the calculated number of patients was 37 in each group.
8401|NCT00516386|
8402|NCT00516737|
8403|NCT00516893|
8404|NCT00516906|
8405|NCT00516919|
8406|NCT00517192|
8407|NCT00517361|
8408|NCT00517595|
8409|NCT00517634|
8410|NCT00517699|Safety population: all participants who received any amount of study drug.
8411|NCT00517933|
8412|NCT00518089|
8413|NCT00518115|
8414|NCT00518180|
8415|NCT00518284|
8416|NCT00518323|
8417|NCT00518336|
8418|NCT00518531|
8419|NCT00518622|
8420|NCT00518687|
8421|NCT00518713|
8422|NCT00518882|
8423|NCT00518986|
8424|NCT00519077|
8425|NCT00519090|
8426|NCT00557440|
12424|NCT00833417|
12425|NCT00833443|
12426|NCT00833469|Of the 7 subjects consented, 5 were eligible to initiate study intervention. Out of these 5, 1 subject dropped prior to V1 and no baseline information is available for her.
12427|NCT00833482|
12428|NCT00833521|
12429|NCT00833547|
12430|NCT00833560|
12431|NCT00833586|
12432|NCT00833638|
12433|NCT00833664|
12434|NCT00833690|
12435|NCT00833703|
12436|NCT00833794|
12437|NCT00833833|Intent to treat population from both phases
12438|NCT00833859|
12439|NCT00833911|
12440|NCT00833937|
12441|NCT00834041|
12442|NCT00922701|
12443|NCT00922766|
12444|NCT00922935|
12445|NCT00922987|
12446|NCT00835484|
12447|NCT00835497|
12853|NCT00711490|
12854|NCT00711516|
13315|NCT01378416|
13316|NCT01378429|
13317|NCT01378520|
13318|NCT01379183|
13319|NCT01379651|
13320|NCT01379703|
13321|NCT01379768|
13322|NCT01379937|
13323|NCT01380093|
13324|NCT01380327|
13325|NCT01380366|Patients Consented to be Given rHGH
13326|NCT01380639|
13327|NCT01380782|One participant from Arm B (GBM) was removed from analysis, aside from the review of adverse events, due to later determining she did not meet eligibility requirements as a result of prior stereotatic radiosurgery received prior to starting the study.
13328|NCT01381120|
13329|NCT01381406|
13330|NCT01381471|
13331|NCT01442064|
13332|NCT01442103|
13741|NCT01462370|
13742|NCT01462435|
13743|NCT01462929|
13744|NCT01463293|
13745|NCT01463384|
13746|NCT01463527|
13747|NCT01463683|
8427|NCT00557466|
8428|NCT00557505|
8429|NCT00557622|
7038|NCT00620425|
7039|NCT00620464|
7040|NCT00620542|
7041|NCT00620555|
7042|NCT00620659|
7043|NCT00620698|
7044|NCT00620711|Preterm infants with HIE
7045|NCT00620750|
7046|NCT00596635|
7047|NCT00596687|
7048|NCT00596752|Baseline Characteristics refer to the Safety Set including all randomized subjects who received at least one dose of trial medication. Subjects were analyzed according to the actual treatment received. 4 PBO subjects were treated with Alprostadil, 3 Alprostadil subjects were treated with PBO.1 PBO subject withdrew prior to start of study treatment.
7049|NCT00596817|The total number of patients under Baseline Measures is not 1035 as automatically calculated, but 639 as stated in the "Open-label Period (APTS)" column and 396 in the “Double-blind Period (FAS)”.
The "Total" column of each Baseline Measure is Double-blind Period (FAS).
7050|NCT00596830|
7051|NCT00596947|
7052|NCT00597012|Analysis was completed on the 330 active participants in the study at 6 months.
7053|NCT00597038|
7054|NCT00597116|
7055|NCT00597207|
7056|NCT00597376|
7057|NCT00597402|
7058|NCT00597493|
12855|NCT00711529|Of the 13 women randomized to the hypnotherapy arm, 2 women were ineligible and therefore not included in analysis. Two women were unable to initate treatment and did not submit diaries. Two women lost their diaries, leaving 7 diaries for analysis. Of the 14 women randomized to receive gabapentin, 6 dropped out and did not submit diaries.
12856|NCT00711555|
12857|NCT00711594|Until the snapshot for CTR
12858|NCT00711646|
12859|NCT00711867|
12860|NCT00711880|
12861|NCT00711997|
12862|NCT00712010|Participants were recruited amoung the Nestlé Research Center staff.
12863|NCT00712166|
12864|NCT00712244|
12865|NCT00712335|
12866|NCT00712348|
12867|NCT00712530|
12868|NCT00712543|
12869|NCT00712725|
12870|NCT00712920|
12871|NCT00712959|
12872|NCT00712985|18 patients signed consent & 1 withdrew due to family not wishing her to continue with trial.
12873|NCT00713206|
12874|NCT00688688|
12875|NCT00688740|
12876|NCT00688844|
12877|NCT00688870|
12878|NCT00689052|Treated Set, All patients randomized and received treatment
13748|NCT01463878|
13749|NCT01464021|
13750|NCT01464190|For baseline characteristics, data from All Randomised patients was used.
13751|NCT01464255|1 subject being disqualified after 1 week of wear
13752|NCT01464424|This reporting group includes all enrolled subjects.
13753|NCT01464840|
13754|NCT01465048|
13755|NCT01466062|
13756|NCT01466075|
13757|NCT01466348|
13758|NCT01287403|All subjects were recruited within the staff of the Nestlé Research Center between February and June 2011.
13759|NCT01287416|The number of baseline participants reflects the number of participants that showed up on the day of training, as that was our first point of contact and the time point at which the baseline questionnaire was given. This is different than the number of people that we invited to participate in the study.
13760|NCT01287611|
13761|NCT01287832|
13762|NCT01288079|
13763|NCT01288209|
13764|NCT01288781|
13765|NCT01288859|
13766|NCT01289015|The Safety Evaluation Set (SES) which is the population of subjects who received at least one dose of study medication was used.
13767|NCT01289119|
12477|NCT00836745|
12478|NCT00848783|
12479|NCT00848926|
12480|NCT00848965|
7059|NCT00597506|
7060|NCT01055782|
7061|NCT01055834|
7062|NCT01056107|
7063|NCT01056198|
7064|NCT01056263|
7491|NCT01023516|
7492|NCT01023581|
7493|NCT01023659|
7494|NCT01023672|
7495|NCT01023724|
7496|NCT01023815|Safety Population: The Safety Population (SAF population) includes all patients who signed an informed consent, performed renal transplantation and received at least one dose of study drug (everolimus).
7497|NCT01023841|
7498|NCT01024036|
7499|NCT01024244|
7500|NCT01024335|
7501|NCT01024608|
7502|NCT01024738|
7503|NCT01024751|
7504|NCT01024855|
7505|NCT01024959|
7506|NCT01025154|
7507|NCT01025271|
7508|NCT01025336|
7509|NCT01025635|
7181|NCT00633932|
7182|NCT00633984|
7183|NCT00634088|
7184|NCT00634114|
7185|NCT00634322|
7186|NCT00634504|Safety population
7187|NCT00634543|Full analysis set (FAS) included all randomly assigned participants who met the eligibility criteria and had at least 1 post-baseline efficacy assessment data.
7188|NCT00634582|
7189|NCT00634621|
7190|NCT00634647|
7191|NCT00634842|
7192|NCT00634894|
7193|NCT00634920|
7194|NCT00634933|
7195|NCT00635024|
7196|NCT00635154|
7197|NCT00635219|Full-analysis set (FAS) - all patients in the all-patients-treated set (APTS) who had at least one valid postbaseline assessment of the primary efficacy variable
7198|NCT01072188|
7199|NCT01072201|
7200|NCT01072331|
7201|NCT01072396|
7627|NCT01061008|
7628|NCT01061034|
7629|NCT01061333|
7630|NCT01061359|
7232|NCT01075191|
7233|NCT00601419|
7234|NCT00601458|
7235|NCT00601523|Treated Set, all patients randomized and received treatment
7236|NCT00601731|
7237|NCT00601796|24 participants were accrued at a single center from 10/2006 to 6/2008. There were 14 participants with evaluable peripheral blood mononuclear cells (PBMCs).
7238|NCT00601835|
7239|NCT00601952|
7240|NCT00602290|
7241|NCT00602446|
7242|NCT00602472|
7243|NCT00602771|
7244|NCT00602836|
7245|NCT00602927|
7246|NCT00603187|
7247|NCT00603239|
7248|NCT00603278|
7249|NCT00603291|
7250|NCT00603304|
7251|NCT00603382|
7252|NCT00603473|
7253|NCT00603512|
7254|NCT00603525|
7255|NCT00603538|
7256|NCT00603564|
7257|NCT00603590|
8579|NCT00560950|
8580|NCT00561002|
8581|NCT00542425|
8582|NCT00542620|
8583|NCT00542789|
8584|NCT00542815|
8585|NCT00542828|
8586|NCT00542880|
8587|NCT00542971|
8588|NCT00542997|
8589|NCT00543101|
8590|NCT00543296|Of 21 consented subjects only 14 completed the 9 months follow-up in whom fluocinolone acetonide implants were replaced or who needed a second implant.
8591|NCT00543725|
8592|NCT00543764|
8593|NCT00543803|FAS - All patients were considered for the full analysis set.
8594|NCT00543855|
8595|NCT00544167|
8596|NCT00544440|
8597|NCT00544544|
8598|NCT00544648|Consented patients
8599|NCT00544674|
8600|NCT00544713|
8601|NCT00544778|
8602|NCT00544817|
8603|NCT00544869|1 Subject of Arm "Continued at 15 mg/day" was excluded from analysis because of GCP incompliance
7775|NCT00988429|Data Sets Analyzed: Safety Population (all randomized subjects who received at least one dose of study drug after randomization)
7776|NCT00988533|
7777|NCT00988637|
7778|NCT00988832|
7779|NCT00989014|
7780|NCT00989092|
7781|NCT00989157|Available Bariatric surgery candidates and pilot study results.
7782|NCT00989196|
7783|NCT00989235|
7784|NCT00989664|
7785|NCT00989768|
7786|NCT00989833|
7787|NCT00989950|
7788|NCT00989989|
7789|NCT00990093|
7790|NCT00990106|
7791|NCT00990184|
7792|NCT00990340|
7793|NCT00990509|
7794|NCT00610740|
7795|NCT00611026|
7796|NCT00611130|
7797|NCT00611247|
7798|NCT00611325|
7799|NCT00611403|
8254|NCT00513435|
7631|NCT01061476|
7632|NCT01061567|Patients from Treated Set (TS) who were documented to have taken at least one dose of study treatment.
7633|NCT01061866|
7634|NCT01062061|
7635|NCT01062074|
7636|NCT01062113|
7637|NCT01062165|
7638|NCT01062256|
7639|NCT01062269|
7640|NCT01062308|
7641|NCT01062763|
7642|NCT01063036|All participants who were treated with study drug.
7643|NCT01063049|none
7644|NCT01063062|
7645|NCT01063153|
7646|NCT01063595|Safety population: All participants who received at least 1 of the study treatments in any study period.
7647|NCT01063712|
7648|NCT01063764|
7649|NCT01063855|
7650|NCT01063868|
7651|NCT01063881|
7652|NCT01064167|
7653|NCT00608140|
7654|NCT00608205|
7655|NCT00608322|
7258|NCT00603642|
7684|NCT00610688|
7685|NCT00610701|initially based on power analysis for anticipated quad strength data, final numbers based on those completing study in each group
7686|NCT00610714|
7687|NCT00659581|
7688|NCT00659607|
7689|NCT00659724|
7690|NCT00620763|
7691|NCT00620815|
7692|NCT00620828|
7693|NCT00620854|
7694|NCT00621023|
7695|NCT00621140|
7696|NCT00621153|
7697|NCT00621192|
7698|NCT00621296|
7699|NCT00621348|
7700|NCT00621504|
7701|NCT00621517|
7702|NCT00621543|
7703|NCT00621582|
7704|NCT00621764|
7705|NCT00621842|
7706|NCT00621855|
7707|NCT00621933|
8604|NCT00544882|The Intent-to-treat (ITT) cohort consisted of all randomized participants who took at least one dose of randomized study medication and had at least one post-baseline efficacy measurement for at least one of the primary efficacy endpoints (FSH, inhibin-B, or estradiol).
7289|NCT00651157|
7290|NCT00651183|Safety set (SAF)
7291|NCT00651313|
7292|NCT00651482|
7293|NCT00651755|
7294|NCT00651820|
7295|NCT00652327|
7296|NCT00652340|
7297|NCT00652626|Safety population. The total number of participants in the study was 27; 18 continued treatment in the extension phase.
7298|NCT00652899|
7299|NCT00652938|
7300|NCT00653133|
7301|NCT00653159|
7302|NCT00653224|
7303|NCT00653263|
7304|NCT00653328|
7305|NCT00653523|
7306|NCT00635232|
7307|NCT00635349|
7308|NCT00635362|
7309|NCT00635427|Two participants who did not have type 1 Gaucher disease were withdrawn from the ITT study as per SAP definition and removed from the long-term efficacy analyses in this study, needed to support the interpretation of the long-term efficacy results. Therefore, 93 of 95 (97.9%) patients were included in the HGT-GCB-044 ITT population.
7310|NCT00635479|
8255|NCT00513500|
8256|NCT00513526|
8257|NCT00513604|
8258|NCT00513617|
8259|NCT00513682|Analysis population included all the participants who were enrolled in the study.
8260|NCT00513708|
8261|NCT00513799|
8262|NCT00514020|
8263|NCT00514137|
8264|NCT00514592|
8265|NCT00514709|
8266|NCT00514735|
8267|NCT00514813|
8268|NCT00514852|
8269|NCT00514917|Safety population included all randomized participants who received at least part of one dose of any of the study drugs.
8270|NCT00514943|
8271|NCT00515034|
8272|NCT00515073|
8273|NCT00515086|
8274|NCT00515099|Intent-to-treat
8275|NCT00515112|
8276|NCT00515177|
8277|NCT00515203|
8278|NCT00515437|
8279|NCT00515463|
8280|NCT00515502|
8110|NCT00630344|
8111|NCT00630396|
8112|NCT00630487|
8113|NCT00630539|
8114|NCT00630734|
8115|NCT00630747|
8116|NCT00630786|
8117|NCT00630864|
8118|NCT00630877|
8119|NCT00630916|
8120|NCT00630955|
8121|NCT00630994|
8122|NCT00631007|
8123|NCT00631189|
8124|NCT00631358|
8125|NCT00631371|
8126|NCT00631410|
8127|NCT00631449|
8128|NCT00631475|
8129|NCT00631488|
8130|NCT00631540|
8131|NCT00631657|The Baseline Analysis Population consists of all participants who received study drug. Two participants in the esmertazapine 4.5 mg group and one participant in the placebo group did not receive study drug.
8132|NCT00631670|
8133|NCT00631696|
8134|NCT00631748|
8135|NCT00631917|
7708|NCT00621946|One participant had no post-baseline data, leaving 25 evaluable participants in the intent-to-treat sample that was used in the analysis.
7709|NCT00621959|
7710|NCT00621985|
7711|NCT00622167|
7712|NCT00622284|
8169|NCT01054729|Participants who were randomized and treated were analyzed for Baseline Characteristics
8170|NCT01054742|
8171|NCT01054820|
8172|NCT01054885|
8173|NCT01054976|
8174|NCT01055132|
8175|NCT01055171|Urn randomization was used to assign participants to the propranolol vs. placebo condition while balancing treatment assignment on gender and age (less than 35 or equal to or greater than 35 years of age).
8176|NCT01055223|
8177|NCT01055262|
8178|NCT01055704|
8179|NCT01055769|
8180|NCT00990561|
8181|NCT00990652|
8182|NCT00990704|
8183|NCT00990769|
8184|NCT00990821|
8185|NCT00990964|
8186|NCT00991081|
8187|NCT00991185|
8188|NCT00991276|
7311|NCT00635492|Analysis population description: all patients who provided consent to release information and who fulfill the study entry criteria were included in the analyses. Patients were assigned to the exenatide BID or insulin cohort based on their initial injectable treatment started at baseline.
7312|NCT00635570|
7313|NCT00635609|
7314|NCT00635648|
7315|NCT00635661|
7742|NCT00954447|
7743|NCT00954538|
7744|NCT00984061|
7745|NCT00984139|
7746|NCT00984204|
7747|NCT00984256|one subject withdrew consent
7748|NCT00984282|
7749|NCT00984295|
7750|NCT00984334|
7751|NCT00984490|
7752|NCT00984542|Patients with Relapsed or Refractory Small Cell Lung Cancer (SCLC)who received study drug
7753|NCT00984568|
7754|NCT00984594|There are only 3 patients in the baseline analysis due to one patient withdrawing  from the study before data collection.
7755|NCT00984659|
7756|NCT00984698|
7757|NCT00984815|
7758|NCT00958334|
7759|NCT00958347|
7760|NCT00958568|
8281|NCT00515541|The number of subjects for baseline does not represent the number of subjects that completed the 24 week study.
8282|NCT00515619|
8747|NCT00690820|
8748|NCT00690898|
8749|NCT00691028|
8750|NCT00691054|
8751|NCT00691093|
8752|NCT00691197|
8753|NCT00691327|
8754|NCT00691483|
8755|NCT00691652|
8756|NCT00691665|
8757|NCT00691704|Subjects enrolled and able to initiate induction therapy.
8758|NCT00666276|
8759|NCT00666328|
8760|NCT00666406|
8761|NCT00666458|
8762|NCT00666536|
8763|NCT00666588|
8764|NCT00666679|
8765|NCT00666705|
8766|NCT00666718|
8767|NCT00666757|
8768|NCT00666848|
8769|NCT00666926|
8136|NCT00631969|
8137|NCT00632099|
8138|NCT00632203|
8139|NCT00632229|
8803|NCT00750282|dropout in Part A occurred due to pre-treatment AEs.
dropouts in Part B occurred due to withdrawal of consent.
8804|NCT00750308|
8805|NCT00750360|
8806|NCT00750373|
8807|NCT00750815|Overall Survival by disease risk stratification: 54 participants with cytogenetics and fluorescence in situ hybridisation (FISH) results available for risk stratification.  All other measures: 58 Participants.
8808|NCT00750880|Inten-to-Treat (ITT) population: all participants included in the study who received at least 1 dose of study medication.
8809|NCT00750893|
8810|NCT00750919|
8811|NCT00751036|
8812|NCT00751114|
8813|NCT00751140|
8814|NCT00751179|
8815|NCT00751400|
8816|NCT00751530|
8817|NCT00751621|
8818|NCT00751634|
8819|NCT00751777|Intent-to-Treat (ITT) Population: all study subjects who were consented, randomized, and had a baseline serology
8820|NCT00751790|
8821|NCT00751881|
8822|NCT00751972|
8189|NCT00991289|
8190|NCT00991458|
8191|NCT00991510|
8192|NCT00991809|
8193|NCT00991939|
8194|NCT00991952|
8195|NCT00992017|
8196|NCT00992056|
8197|NCT00992186|
8720|NCT00883753|
8721|NCT00884039|
8722|NCT00884065|
8723|NCT00884221|
8724|NCT00662831|
8725|NCT00662909|
8726|NCT00663026|
8727|NCT00663052|
8728|NCT00663117|
8729|NCT00663169|
8730|NCT00663403|
8731|NCT00663702|
8732|NCT00663793|
8733|NCT00663819|Patients were considered for the study if they were at least 18 years of age and scheduled to undergo one the following (with the anastomosis < 10 cm from the anal verge): low anterior resection, proctectomy, proctocolectomy or a restorative anastomosis by means of Hartmann’s reversal, coloanal anastomosis, or ileo-pouch-anal anastomosis.
8734|NCT00663858|
8735|NCT00663923|
7761|NCT00958828|
7762|NCT00958880|
7763|NCT00987402|
7764|NCT00987467|
7765|NCT00987623|
7766|NCT00987727|
7767|NCT00988065|
7768|NCT00988091|
7769|NCT00988117|
7770|NCT00988143|
8225|NCT00529568|
8226|NCT00529659|
8227|NCT00529763|
8228|NCT00529789|
8229|NCT00530023|
8230|NCT00530088|All treated and eligible patients
8231|NCT00530257|
8232|NCT00530270|
8233|NCT00530335|
8234|NCT00530439|
8235|NCT00530712|
8236|NCT00530764|
8237|NCT00530777|
8238|NCT00530790|
8239|NCT00530842|
8240|NCT00530920|Treated Set, includes all patients that were randomized and were documented to have received at least one dose of investigational treatment
8770|NCT00666965|3 subjects (1 for each placebo, 4.5 mg/day and 6.75 mg/day arm) were excluded by criteria
8771|NCT00667095|
8772|NCT00667186|
8773|NCT00667225|
8774|NCT00667251|
8775|NCT00667277|
7345|NCT00955916|
7346|NCT00955955|
7347|NCT00956254|Safety population: All subjects who received study drug.
7348|NCT00956293|
7349|NCT00956540|
7350|NCT00956592|
7351|NCT00956631|
7352|NCT00956657|
7353|NCT00956709|
7354|NCT00956839|
7355|NCT00956943|
7356|NCT00957008|
7357|NCT00957021|Participants who were censored protocol violations or who were enrolled, but did not have surgery and age data was not available, are not included in the baseline analysis.
7358|NCT00957034|
7359|NCT00957047|
7360|NCT00957242|
7361|NCT00957372|
7362|NCT00957528|
7363|NCT00957593|
8823|NCT00751998|
8824|NCT00752128|
8825|NCT00752609|
8826|NCT00752622|
8827|NCT00884273|
8828|NCT00884325|
8829|NCT00884390|
8830|NCT00884585|
7202|NCT01072409|
7203|NCT01072448|
7204|NCT01072643|Children with PHTN who received Dex sedation for cardiac catheterization.
7205|NCT01072669|
7206|NCT01072773|
7207|NCT01072877|Safety population
7208|NCT01073163|
7209|NCT01073449|
7210|NCT01073462|
7211|NCT01073566|
7212|NCT01073605|
7213|NCT01073618|
7214|NCT01073631|
7215|NCT01073865|
7216|NCT01073930|
7217|NCT01073943|
7218|NCT01074164|
7219|NCT01074229|
8736|NCT00689819|
8737|NCT00689871|
8738|NCT00689884|
8739|NCT00690339|
8740|NCT00690430|
8741|NCT00690443|
8742|NCT00690482|One patient randomised to placebo withdrew consent immediately after the first dose of investigational product on the day of randomisation. No clinical measurements were performed and no reports of AEs were received for this patient. Since the patient is non-informative both in terms of efficacy and safety, he has been excluded from the analyses.
8743|NCT00690495|
8744|NCT00690573|
8745|NCT00690612|
8746|NCT00690794|
7259|NCT00603746|
7260|NCT00603798|
7261|NCT00603837|
7262|NCT00603889|
7263|NCT00603902|
7264|NCT00603915|
7265|NCT00603993|
7266|NCT00604019|
7267|NCT00604045|
7268|NCT00604162|
7269|NCT00646763|
7270|NCT00646776|
7271|NCT00646958|The intent-to-treat (ITT) population included those patients who were randomized and took at least one (1) dose of study medication.
7272|NCT00647270|
8241|NCT00530946|
8242|NCT00498550|
8243|NCT00498628|
8244|NCT00498706|
8245|NCT00498797|
8246|NCT00498940|
8247|NCT00499031|Total number eligible and evaluable participants
8248|NCT00499109|All Participants
8249|NCT00499122|
8250|NCT00499252|Eligible and treated patients
8251|NCT00513357|
8252|NCT00513370|
8253|NCT00513409|
8663|NCT00506454|
8664|NCT00506493|
8665|NCT00506597|
8666|NCT00506662|
8667|NCT00506675|
8668|NCT00506714|
8669|NCT00506831|
8670|NCT00506857|
8671|NCT00506883|
8672|NCT00506922|
8673|NCT00506948|
8674|NCT00507130|
8675|NCT00507416|Intention to treat population, defined as all participants randomized
7364|NCT00957658|Participants who were censored protocol violations or who were enrolled but did not have surgery or age data was not available, are not included in the baseline analysis.
7365|NCT00957684|
7366|NCT00957723|
7367|NCT00957944|
7368|NCT00958009|
7369|NCT00958035|
7370|NCT00958126|
7371|NCT00958191|Includes participants who received the Trident X3 polyetheylene insert and were not censored from analysis.
7372|NCT00958243|
7800|NCT00611442|
7801|NCT00611455|
7802|NCT00611468|
7803|NCT00611559|
7804|NCT00611715|
7805|NCT00611806|
7806|NCT00612105|
7807|NCT00612222|
7808|NCT00612339|
7809|NCT00612430|
7810|NCT00612508|
7811|NCT00612534|
7812|NCT00612573|
7813|NCT00612677|
7814|NCT00612690|Total number of students, teachers, parents, and service providers (in the Links to Learn condition only) who were consented to participate in the study (Note: Service providers in the Services as Usual condition were not research participants).
7220|NCT01074242|Baseline characteristics were reported for all enrolled participants who received at least 1 dose of study vaccine
7221|NCT01074255|
7222|NCT01074307|Intention-to-treat (ITT) population included all the randomized participants who had at least one dose of the investigational product. Baseline data has been provided for 159 participants (ITT population).
7223|NCT01074437|
7224|NCT01074450|
7225|NCT01074463|
7226|NCT01074502|
7227|NCT01074931|
7228|NCT01075074|
7229|NCT01075087|
7656|NCT00608491|
7657|NCT00608517|
7658|NCT00608543|
7659|NCT00608569|Five hundred twenty nine subjects including participants and partners entered the study. Among the 529 subjects, 259 were participants, which include two participants with eligibility violations. Only the 257 eligible participants were included in the analysis.
7660|NCT00608777|
7661|NCT00608829|
7662|NCT00608868|
7663|NCT00608907|
7664|NCT00608959|
7665|NCT00608985|
7666|NCT00609167|
7667|NCT00609362|
7668|NCT00609466|
7669|NCT00609518|
7273|NCT00647400|
7274|NCT00647556|
7275|NCT00648895|
7276|NCT00648908|
7277|NCT00649220|
7278|NCT00649389|
7279|NCT00649428|
7280|NCT00649792|
7281|NCT00649961|less than 31 weeks gestation
7282|NCT00650078|
7283|NCT00650104|
7284|NCT00650260|
7285|NCT00650585|
7286|NCT00650806|
7287|NCT00650858|
7288|NCT00651118|
7713|NCT00622388|
7714|NCT00622427|
7715|NCT00622440|
7716|NCT00622518|
7717|NCT00622635|
7718|NCT00622713|
7719|NCT00622726|
7720|NCT00622739|
7721|NCT00622869|
7722|NCT00622908|
8676|NCT00507429|
8677|NCT00507442|
8678|NCT00507455|
8679|NCT00507507|Participants who were randomized and treated were analyzed for baseline characteristics.
8680|NCT00507546|
8681|NCT00507689|Three groups are reported for baseline characteristics: the 2 treatment groups in the randomized period, and non-randomized participants who discontinued prior to the randomized period.
8682|NCT00507767|
8683|NCT00508001|
